item_id,channel,data,date_created
7877c9e5-5ba1-4940-b714-4e7f49886fad,pinterest,"{""key"":""703bef86-3bf3-4f7b-ae3a-30758360f0a2"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":0,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-02-03T01:01:46.583Z""}",2026-02-07 05:46:26.034000
2b5dcdf3-76d0-454b-93c0-5a79c88e0ffe,linkedin,"{""key"":""7fb57cd5-b205-4670-b00f-34e359809252"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":8,""shares"":0,""engagement"":0.3,""clicks"":1,""likes"":1,""impression"":10,""comments"":1},""publishedDate"":""2026-02-03T15:01:05.401Z""}",2026-02-07 05:46:26.034000
ee8bea98-aba2-4c8a-94cc-5528f74efba0,facebook,"{""key"":""893e543d-9b1e-4bff-9b2c-adcad3ba24ad"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":2,""love"":1},""activity"":{""like"":3},""impressions"":{""total"":86,""unique"":59}},""publishedDate"":""2026-01-31T01:00:43.510Z""}",2026-02-07 05:46:26.034000
7689eb29-1175-4343-8cf9-ecc29808aecc,facebook,"{""key"":""f9dc29f8-89e7-4e56-ac63-9fea65eb0956"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":2,""love"":1},""activity"":{""like"":3},""impressions"":{""total"":87,""unique"":55}},""publishedDate"":""2026-02-03T15:01:17.551Z""}",2026-02-07 05:46:26.034000
a2748d6f-99e1-4d67-aa4b-b4282edd9e5d,facebook,"{""key"":""f5cc147a-224e-4234-8307-f144ff2fd995"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":2,""love"":1},""activity"":{""share"":1,""like"":3},""impressions"":{""total"":185,""unique"":105}},""publishedDate"":""2026-02-03T01:01:08.049Z""}",2026-02-07 05:46:26.034000
139285e6-8699-4ca3-83ca-48d50358cc87,instagram,"{""key"":""7455bce7-ae48-4346-aa3e-0dcb696cc782"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":2,""views"":180,""reach"":84,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":2},""publishedDate"":""2026-02-03T01:02:08.618Z""}",2026-02-07 05:46:26.034000
eef8fcb9-34ed-4933-b7cf-a62bd1780e19,instagram,"{""key"":""e97cb3f1-1fd6-44cb-b5d6-dab43135b380"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":2,""views"":190,""reach"":69,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":2},""publishedDate"":""2026-01-31T01:00:57.488Z""}",2026-02-07 05:46:26.034000
23aa50e8-5cc5-4b61-81a2-0a98f0e4d31c,instagram,"{""key"":""53cd32eb-141d-4a10-aa5b-3754db2db715"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":4,""views"":171,""reach"":79,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":4},""publishedDate"":""2026-02-03T15:02:54.280Z""}",2026-02-07 05:46:26.033000
7df88971-e789-40bb-99ae-891086fbb1a9,linkedin,"{""key"":""f427d59e-8523-4ca3-857f-00372114b010"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":4,""shares"":0,""engagement"":0.2857142857142857,""clicks"":0,""likes"":1,""impression"":7,""comments"":1},""publishedDate"":""2026-02-05T15:03:06.102Z""}",2026-02-07 05:46:26.033000
887bd1d7-15e5-47b9-b949-fea20b372a6f,instagram,"{""key"":""7482e332-bbb7-4c30-855a-a3587b678297"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":6,""views"":161,""reach"":86,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":6},""publishedDate"":""2026-02-04T01:02:11.161Z""}",2026-02-07 05:46:26.033000
4cb68db0-d323-47a8-8725-81988d45f457,pinterest,"{""key"":""2899d91b-165e-4ec0-9015-90580f93ebff"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":2,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-02-04T01:01:27.136Z""}",2026-02-07 05:46:26.033000
e7aa2ee1-0371-4a9c-bcf3-be404d079aa6,pinterest,"{""key"":""abee5674-cc32-4538-b875-2db10bbce32a"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":0,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-02-03T15:03:49.691Z""}",2026-02-07 05:46:26.033000
426ba2ac-24ea-49fd-a5ab-971f0653dc79,facebook,"{""key"":""168dbc99-138d-49c3-b786-2a3e417dcd16"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":6},""activity"":{""like"":6},""impressions"":{""total"":212,""unique"":123}},""publishedDate"":""2026-02-05T15:01:26.047Z""}",2026-02-07 05:46:26.033000
f0dadc37-0864-42c9-bdfc-d076efbbaca5,facebook,"{""key"":""124578f6-a764-467f-bb84-6bef2068c66b"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":5,""love"":2},""activity"":{""like"":7},""impressions"":{""total"":146,""unique"":79}},""publishedDate"":""2026-02-04T01:00:53.305Z""}",2026-02-07 05:46:26.033000
08fe60d4-bbbf-4509-b62d-64ef9675d452,linkedin,"{""key"":""894a0768-9629-49c5-9428-8c5015e87016"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":6,""shares"":0,""engagement"":0,""clicks"":0,""likes"":0,""impression"":7,""comments"":0},""publishedDate"":""2026-02-04T01:00:53.925Z""}",2026-02-07 05:46:26.033000
d30e7e07-f361-4e41-98e4-3ee659684799,facebook,"{""key"":""b8f9b5dc-3871-41e3-9144-45439b9775be"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.017Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":1},""activity"":{""like"":1},""impressions"":{""total"":91,""unique"":52}},""publishedDate"":""2026-02-06T01:01:36.365Z""}",2026-02-07 05:46:26.032000
e89e1340-199d-4a95-ac80-432eeadb9963,linkedin,"{""key"":""f201e078-444e-425b-8e01-a2ca8280f4c9"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":3,""shares"":0,""engagement"":0,""clicks"":0,""likes"":0,""impression"":3,""comments"":0},""publishedDate"":""2026-02-06T01:00:44.818Z""}",2026-02-07 05:46:26.032000
9e629a5c-ef83-416e-aa03-89812cb43fe3,instagram,"{""key"":""f908891e-791c-4da7-835b-1a83617c8dee"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":8,""views"":224,""reach"":137,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":8},""publishedDate"":""2026-02-05T15:05:00.336Z""}",2026-02-07 05:46:26.032000
65c31bb6-b181-40c4-a1d5-f4afeec707cc,pinterest,"{""key"":""837209e5-de8c-41fa-a204-2ffb101cb247"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.018Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":0,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-02-05T15:04:48.643Z""}",2026-02-07 05:46:26.032000
925b157a-3903-4146-bda5-a764796931bd,instagram,"{""key"":""eb2eadc9-a1ec-456e-bcbf-910c5ac78320"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.017Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":2,""views"":81,""reach"":49,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":2},""publishedDate"":""2026-02-06T01:02:18.358Z""}",2026-02-07 05:46:26.031000
883538b2-c59b-4f9d-9155-a67ec697fa1d,pinterest,"{""key"":""8e8c60ad-a97f-4470-b605-a08e85e45e3e"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.017Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":0,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-02-06T20:01:22.791Z""}",2026-02-07 05:46:26.031000
43e5643a-89d8-48f1-9579-b7af52044c25,instagram,"{""key"":""4a801de6-0fa5-4f79-ad28-1292ef5260a3"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.017Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":4,""views"":159,""reach"":100,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":4},""publishedDate"":""2026-02-06T20:00:50.802Z""}",2026-02-07 05:46:26.031000
b47c3d26-8938-4467-bc12-41a9860068d6,facebook,"{""key"":""cac67cc5-ed85-4966-a512-633248097888"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-07T05:46:26.017Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":3},""activity"":{""like"":3},""impressions"":{""total"":110,""unique"":69}},""publishedDate"":""2026-02-06T20:01:33.106Z""}",2026-02-07 05:46:26.030000
cda4dc4a-db17-4aa9-9ca7-f4adbb35946e,linkedin,"{""key"":""f9225b5e-d279-4f4d-b44c-5c22adda95c3"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.227Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":7,""shares"":0,""engagement"":0,""clicks"":0,""likes"":0,""impression"":11,""comments"":0},""publishedDate"":""2026-01-06T15:01:02.818Z""}",2026-02-06 05:02:27.260000
43f5df82-73e4-40d5-b493-aeb60cb75bc8,facebook,"{""key"":""ea7749cf-f96d-4596-b9f3-d54bddd42e8f"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.227Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":2},""activity"":{""like"":2},""impressions"":{""total"":113,""unique"":68}},""publishedDate"":""2026-01-06T15:01:30.332Z""}",2026-02-06 05:02:27.259000
ca77f452-0d89-476c-986c-361a2a8e14a6,facebook,"{""key"":""4c03ea54-7f1a-4bc1-b613-fb4d23823577"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.227Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":6,""love"":6},""activity"":{""like"":11},""impressions"":{""total"":307,""unique"":203}},""publishedDate"":""2026-01-07T01:00:45.273Z""}",2026-02-06 05:02:27.259000
4c493150-d608-4599-8733-58ce60d089eb,instagram,"{""key"":""70d450b9-a67f-46a2-b9bd-b9b7aa2cc433"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.227Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":7,""views"":370,""reach"":149,""comments"":0,""shares"":1,""saved"":0,""totalInteractions"":8},""publishedDate"":""2026-01-06T15:03:44.387Z""}",2026-02-06 05:02:27.259000
8f453bf5-1711-4852-b53c-a6806281bc55,pinterest,"{""key"":""ebca5e8a-0735-4f01-92a8-e7afbecadd91"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.227Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":16,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-06T15:01:05.998Z""}",2026-02-06 05:02:27.259000
cddf5369-bfee-423d-85f7-59a3945c6f22,linkedin,"{""key"":""37fe95b0-d4eb-4d1b-8a7b-2d803a23cdd7"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.227Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":11,""shares"":0,""engagement"":0.0625,""clicks"":0,""likes"":1,""impression"":16,""comments"":0},""publishedDate"":""2026-01-07T01:00:42.420Z""}",2026-02-06 05:02:27.259000
715cc9bc-6948-4d15-83a0-e880c855b0d3,instagram,"{""key"":""fed82f2b-4873-4fdf-82a5-fc22a61739c1"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.226Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":1,""views"":320,""reach"":105,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":1},""publishedDate"":""2026-01-07T15:01:23.707Z""}",2026-02-06 05:02:27.258000
b3541b64-7df3-4d60-9b72-511ea118efef,linkedin,"{""key"":""da755816-e504-4c6f-a667-7d82026b4acc"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.226Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":13,""shares"":0,""engagement"":0.058823529411764705,""clicks"":0,""likes"":1,""impression"":17,""comments"":0},""publishedDate"":""2026-01-07T15:03:41.074Z""}",2026-02-06 05:02:27.258000
efdb18b5-6dca-428b-b733-56aa21f9a82f,instagram,"{""key"":""b3a91a6e-5553-4fe8-b835-c06c00fdbfd5"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.227Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":8,""views"":425,""reach"":170,""comments"":0,""shares"":2,""saved"":0,""totalInteractions"":10},""publishedDate"":""2026-01-07T01:01:02.542Z""}",2026-02-06 05:02:27.258000
ba5644c8-3183-4e0c-a4e8-5fdc4a87b8ef,pinterest,"{""key"":""7fa24c07-9b1b-4ed3-b3d2-4b808cff04f5"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.226Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":1,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-07T01:01:07.301Z""}",2026-02-06 05:02:27.258000
fb95abab-4d45-478a-acfe-de3b59482784,facebook,"{""key"":""a9165606-5b03-4713-a33b-40f897d25373"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.226Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{},""activity"":{},""impressions"":{""total"":75,""unique"":40}},""publishedDate"":""2026-01-07T15:03:10.108Z""}",2026-02-06 05:02:27.258000
b69de84a-918d-41d8-91ca-f909e1171465,instagram,"{""key"":""e5f6b709-93ba-43e1-8ea9-4f761cf9ff2a"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.226Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":2,""views"":330,""reach"":122,""comments"":0,""shares"":0,""saved"":1,""totalInteractions"":3},""publishedDate"":""2026-01-08T01:00:55.833Z""}",2026-02-06 05:02:27.257000
9a94ba7f-a3f7-49c0-836c-a85fe7828d01,facebook,"{""key"":""9b4b0d41-966d-49aa-aae7-97ff74574575"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.226Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":2},""activity"":{""like"":2},""impressions"":{""total"":78,""unique"":48}},""publishedDate"":""2026-01-08T01:01:17.359Z""}",2026-02-06 05:02:27.257000
964e948f-b2a9-442f-9af2-aab9584225dd,linkedin,"{""key"":""6566f7c5-38f6-4530-b064-41bd17c251e2"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.226Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":18,""shares"":0,""engagement"":0.043478260869565216,""clicks"":0,""likes"":1,""impression"":23,""comments"":0},""publishedDate"":""2026-01-08T01:01:15.451Z""}",2026-02-06 05:02:27.257000
559f92f9-a55d-4d0e-b1d6-25634d4ac97a,pinterest,"{""key"":""2af638eb-e5e1-4f3a-97a6-5379b6ceb2e0"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.226Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":5,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-08T01:01:22.446Z""}",2026-02-06 05:02:27.257000
038285b2-0779-41e1-b899-0f1b384a7b43,pinterest,"{""key"":""bbff5219-36ba-460b-85c9-7bfd2ba19a24"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.226Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":12,""saves"":0,""clicks"":1,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-08T15:01:07.882Z""}",2026-02-06 05:02:27.257000
eaf7a51d-b5fd-4c1c-a433-7d5406dea625,linkedin,"{""key"":""a028fd51-6bd2-452c-b9a7-265dacbc3177"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.225Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":15,""shares"":0,""engagement"":0.047619047619047616,""clicks"":0,""likes"":1,""impression"":21,""comments"":0},""publishedDate"":""2026-01-09T01:01:20.981Z""}",2026-02-06 05:02:27.256000
9a5eaa17-6570-4f02-b38e-57497f606044,facebook,"{""key"":""5bd3ac2b-23f8-4cb3-851e-94895e083c74"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.226Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":2},""activity"":{""like"":2},""impressions"":{""total"":80,""unique"":55}},""publishedDate"":""2026-01-08T15:02:12.620Z""}",2026-02-06 05:02:27.256000
4605a6fb-42f9-497d-b521-073a96b59b80,linkedin,"{""key"":""3346df1e-f659-41e1-9f63-37546cb07e9f"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.226Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":13,""shares"":0,""engagement"":0.0625,""clicks"":0,""likes"":1,""impression"":16,""comments"":0},""publishedDate"":""2026-01-08T15:05:04.013Z""}",2026-02-06 05:02:27.256000
f720aa95-1918-4096-9d99-40b2dea3dd32,instagram,"{""key"":""98059de7-8c36-4a9e-a370-77b4797fa720"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.225Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":7,""views"":331,""reach"":129,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":7},""publishedDate"":""2026-01-09T01:00:39.440Z""}",2026-02-06 05:02:27.256000
96f62306-217d-4fff-81ca-0731e36c4fac,instagram,"{""key"":""0907960a-5b0a-46eb-830f-fab36ef6f224"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.226Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":3,""views"":322,""reach"":121,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":3},""publishedDate"":""2026-01-08T15:01:49.330Z""}",2026-02-06 05:02:27.256000
e5a0bffa-836f-4d86-94fd-99d7b259e003,facebook,"{""key"":""9d03eb7b-57c4-4dc8-9ef9-c22dadadf1e9"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.225Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":1},""activity"":{""like"":1},""impressions"":{""total"":80,""unique"":52}},""publishedDate"":""2026-01-09T15:02:50.573Z""}",2026-02-06 05:02:27.255000
9702e9c7-09cd-4127-ad75-99fade171cb0,facebook,"{""key"":""76100b8f-7e18-4efd-a664-8fc77bff8d76"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.225Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""fbPost"":{""reactions"":{""like"":3},""activity"":{""like"":3},""impressions"":{""total"":113,""unique"":79}},""publishedDate"":""2026-01-09T01:01:36.093Z""}",2026-02-06 05:02:27.255000
e322e9f1-f09b-42c8-8c69-c547a268f02e,pinterest,"{""key"":""3044c9c3-5dab-404a-bc30-84f6b646797a"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.225Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":2,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-09T01:01:30.502Z""}",2026-02-06 05:02:27.255000
a28168a9-5745-47eb-999b-6dac77197090,linkedin,"{""key"":""dc397ac1-1ba6-4049-a486-014d0b9367fe"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.225Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""linkedinPost"":{""uniqueImpressions"":13,""shares"":0,""engagement"":0.058823529411764705,""clicks"":0,""likes"":1,""impression"":17,""comments"":0},""publishedDate"":""2026-01-09T15:00:51.748Z""}",2026-02-06 05:02:27.255000
16636b85-9ae9-4f98-b419-5c0a8ef4cf5c,instagram,"{""key"":""99f67f5c-f847-4a21-a0cc-d2380b333cf9"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.225Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":6,""views"":330,""reach"":125,""comments"":0,""shares"":0,""saved"":0,""totalInteractions"":6},""publishedDate"":""2026-01-09T15:03:26.428Z""}",2026-02-06 05:02:27.255000
bc9b171a-5c8e-419c-ae40-bcb953535b90,instagram,"{""key"":""3e8804d6-03b0-46c6-b991-9ef54f6aa8ee"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.224Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""igPost"":{""likes"":3,""views"":260,""reach"":98,""comments"":0,""shares"":0,""saved"":1,""totalInteractions"":4},""publishedDate"":""2026-01-12T15:02:59.545Z""}",2026-02-06 05:02:27.254000
1993bb57-ba9f-42cf-913a-de613d89d5d5,pinterest,"{""key"":""752751bb-8da0-46e6-8495-23bf0bddcb30"",""ownerId"":""4877283f-36a0-4e5b-a395-5d070b2d02bf"",""updatedDate"":""2026-02-06T05:02:27.224Z"",""metaSiteId"":""745ac10f-37a1-42ed-b181-dc87bb54e53e"",""pinterestPost"":{""impressions"":3,""saves"":0,""clicks"":0,""comments"":0,""reactions"":0},""publishedDate"":""2026-01-12T15:02:06.339Z""}",2026-02-06 05:02:27.254000
